data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,3.60,16.08,7.40,23.10,10.80
1997-06-02,2.95,14.99,6.60,18.00,11.60
1997-06-03,3.60,15.14,12.70,17.00,13.40
1997-06-04,2.82,16.03,9.30,18.60,14.00
1997-06-05,2.75,16.17,6.60,19.10,14.60
1997-06-06,3.61,16.59,9.60,20.80,12.80
1997-06-07,3.92,10.51,11.70,14.40,7.00
1997-06-08,2.40,8.73,4.50,11.50,5.60
1997-06-09,2.46,10.43,7.40,18.00,3.00
1997-06-10,3.45,13.83,9.60,22.00,7.00
1997-06-11,3.22,15.97,7.10,21.70,12.40
1997-06-12,3.28,18.61,8.40,23.50,14.90
1997-06-13,6.47,22.05,17.20,26.50,18.40
1997-06-14,3.31,16.06,15.70,23.20,12.60
1997-06-15,4.25,13.89,14.20,19.50,9.10
1997-06-16,2.86,12.84,7.40,17.40,8.30
1997-06-17,2.67,13.90,7.00,20.60,9.10
1997-06-18,3.26,15.46,7.10,22.60,9.70
1997-06-19,5.47,18.62,15.30,21.00,16.40
1997-06-20,4.70,20.69,11.20,27.70,15.70
1997-06-21,7.38,24.92,14.20,28.50,21.80
1997-06-22,6.90,24.58,12.00,27.30,23.50
1997-06-23,6.83,25.41,12.80,29.10,23.20
1997-06-24,4.96,23.43,11.20,27.70,20.40
1997-06-25,3.01,22.70,13.00,26.90,19.80
1997-06-26,2.50,20.23,6.90,22.00,18.40
1997-06-27,4.49,15.56,9.60,18.40,11.40
1997-06-28,3.73,9.51,8.50,13.70,5.10
1997-06-29,3.20,8.77,7.80,13.30,5.40
1997-06-30,2.72,10.31,7.70,17.60,4.70
1997-07-01,3.73,9.71,7.40,18.80,3.70
1997-07-02,3.08,18.62,8.70,21.20,15.90
1997-07-03,2.03,17.89,7.00,21.10,16.40
1997-07-04,2.11,17.35,8.70,21.80,14.80
1997-07-05,4.37,15.93,9.50,24.50,9.90
1997-07-06,2.55,18.22,6.00,25.50,12.20
1997-07-07,2.70,20.67,6.70,26.30,15.30
1997-07-08,2.96,21.20,8.20,26.60,14.90
1997-07-09,3.15,20.72,6.60,27.60,15.50
1997-07-10,3.01,20.95,6.10,27.30,14.60
1997-07-11,2.73,20.84,5.70,26.90,15.10
1997-07-12,3.80,19.50,11.00,26.20,12.90
1997-07-13,3.47,19.51,8.70,26.50,13.50
1997-07-14,2.47,20.68,6.80,24.40,16.70
1997-07-15,4.11,22.85,9.80,28.40,18.40
1997-07-16,2.86,21.72,9.10,25.60,19.10
1997-07-17,2.82,20.58,7.10,25.10,17.00
1997-07-18,3.97,18.87,8.70,21.10,17.80
1997-07-19,5.11,18.25,12.30,21.80,15.60
1997-07-20,2.87,15.31,9.80,16.40,13.80
1997-07-21,2.27,15.39,5.30,17.40,14.30
1997-07-22,1.70,16.33,3.90,22.30,11.90
1997-07-23,3.05,15.84,6.00,23.40,10.60
1997-07-24,4.05,16.81,7.60,23.80,11.50
1997-07-25,3.48,17.54,8.70,26.40,11.20
1997-07-26,3.75,19.75,8.90,26.30,12.40
1997-07-27,3.44,19.23,8.50,26.30,11.60
1997-07-28,3.05,19.34,8.10,26.30,12.70
1997-07-29,4.10,19.58,12.00,27.60,11.50
1997-07-30,3.95,21.26,10.80,28.50,15.20
1997-07-31,4.13,21.19,9.80,27.10,16.90
1997-08-01,3.68,20.81,13.40,24.20,17.80
1997-08-02,3.34,19.54,11.30,23.40,17.90
1997-08-03,3.88,18.77,14.30,20.80,14.90
1997-08-04,4.18,13.44,10.90,15.70,10.60
1997-08-05,3.68,11.23,8.20,19.10,4.70
1997-08-06,2.92,13.61,6.00,14.70,12.00
1997-08-07,3.61,13.61,8.60,14.50,11.10
1997-08-08,3.64,12.74,7.40,18.50,9.40
1997-08-09,3.57,13.23,8.30,20.30,8.00
1997-08-10,2.70,13.80,6.10,21.20,7.40
1997-08-11,2.62,14.81,5.80,23.20,7.80
1997-08-12,2.62,16.72,5.10,25.40,9.50
1997-08-13,3.85,18.33,6.80,28.30,10.70
1997-08-14,3.85,20.32,9.10,28.40,11.60
1997-08-15,4.97,23.13,13.30,30.90,16.80
1997-08-16,6.15,25.33,13.80,31.10,20.40
1997-08-17,6.94,26.18,16.00,32.40,20.00
1997-08-18,6.17,25.90,13.40,32.40,20.00
1997-08-19,4.91,25.81,10.90,31.90,20.30
1997-08-20,3.92,20.55,8.50,26.70,14.50
1997-08-21,2.62,14.35,6.70,16.50,12.60
1997-08-22,2.53,14.98,5.80,16.90,13.30
1997-08-23,3.20,15.36,7.00,20.30,11.20
1997-08-24,2.29,13.14,6.20,20.40,7.30
1997-08-25,2.20,15.83,4.90,24.80,7.90
1997-08-26,2.40,18.61,5.10,27.50,10.50
1997-08-27,2.51,21.48,5.70,29.50,14.70
1997-08-28,3.23,23.02,7.40,31.70,16.50
