data,v_vento,t_med
1998-07-10,0.60,9.10
1998-07-11,,
1998-07-12,,
1998-07-13,3.14,12.39
1998-07-14,1.80,10.92
1998-07-15,1.14,11.54
1998-07-16,0.99,9.72
1998-07-17,1.58,13.76
1998-07-18,2.74,14.64
1998-07-19,1.85,12.62
1998-07-20,1.93,13.69
1998-07-21,1.91,15.32
1998-07-22,2.67,13.77
1998-07-23,2.29,13.33
1998-07-24,2.61,14.84
1998-07-25,3.33,16.91
1998-07-26,2.18,18.40
1998-07-27,1.60,14.40
1998-07-28,2.06,16.88
1998-07-29,1.55,14.84
1998-07-30,2.59,10.35
1998-07-31,2.54,9.92
1998-08-01,2.49,17.64
1998-08-02,2.36,13.47
1998-08-03,1.45,13.85
1998-08-04,2.84,12.78
1998-08-05,2.12,13.17
1998-08-06,1.71,13.55
1998-08-07,1.84,11.82
1998-08-08,2.12,12.36
1998-08-09,2.28,14.46
1998-08-10,2.33,14.93
1998-08-11,1.80,16.76
1998-08-12,2.96,15.24
1998-08-13,2.31,14.67
1998-08-14,3.75,17.98
1998-08-15,2.93,20.87
1998-08-16,2.96,15.79
1998-08-17,2.53,16.90
1998-08-18,2.19,15.43
1998-08-19,1.81,16.95
1998-08-20,2.35,16.41
1998-08-21,2.38,15.19
1998-08-22,2.17,13.35
1998-08-23,2.92,15.10
1998-08-24,2.79,19.58
1998-08-25,1.66,21.05
1998-08-26,3.41,19.03
1998-08-27,3.59,16.22
1998-08-28,1.96,11.68
1998-08-29,1.99,13.85
1998-08-30,2.59,10.60
1998-08-31,2.96,9.93
1998-09-01,2.23,13.76
1998-09-02,1.99,16.52
1998-09-03,2.80,17.67
1998-09-04,2.72,17.58
1998-09-05,2.19,14.27
1998-09-06,1.98,13.70
1998-09-07,2.65,14.52
1998-09-08,2.10,16.33
1998-09-09,1.88,12.52
1998-09-10,2.17,11.63
1998-09-11,2.50,17.64
1998-09-12,3.80,21.65
1998-09-13,2.23,17.36
1998-09-14,3.14,12.45
1998-09-15,2.12,12.82
