data,v_vento,t_med
1997-06-01,4.56,15.27
1997-06-02,2.31,15.00
1997-06-03,2.27,14.71
1997-06-04,2.57,15.07
1997-06-05,2.52,16.02
1997-06-06,1.96,16.15
1997-06-07,2.12,12.71
1997-06-08,2.95,9.13
1997-06-09,1.31,10.30
1997-06-10,1.35,13.18
1997-06-11,1.30,12.70
1997-06-12,1.84,17.18
1997-06-13,2.13,19.44
1997-06-14,1.77,17.26
1997-06-15,1.75,17.51
1997-06-16,3.01,12.99
1997-06-17,1.40,12.10
1997-06-18,2.74,17.42
1997-06-19,2.60,20.09
1997-06-20,3.28,19.07
1997-06-21,2.33,21.58
1997-06-22,2.22,22.04
1997-06-23,1.86,21.37
1997-06-24,1.72,20.51
1997-06-25,1.64,19.59
1997-06-26,1.94,19.39
1997-06-27,1.04,18.74
1997-06-28,2.39,17.34
1997-06-29,1.83,17.16
1997-06-30,1.19,17.01
1997-07-01,2.76,16.04
1997-07-02,1.95,20.41
1997-07-03,1.23,18.71
1997-07-04,2.17,19.51
1997-07-05,3.40,16.70
1997-07-06,1.79,17.42
1997-07-07,1.66,19.89
1997-07-08,1.92,19.35
1997-07-09,2.17,19.48
1997-07-10,1.19,19.28
1997-07-11,1.19,18.80
1997-07-12,2.91,18.21
1997-07-13,1.68,18.56
1997-07-14,1.43,19.06
1997-07-15,1.85,18.80
1997-07-16,1.96,20.14
1997-07-17,1.40,21.67
1997-07-18,3.95,20.42
1997-07-19,2.01,19.61
1997-07-20,1.58,19.61
1997-07-21,2.85,17.08
1997-07-22,1.02,14.20
1997-07-23,2.26,14.86
1997-07-24,3.36,16.26
1997-07-25,2.97,17.02
1997-07-26,5.85,17.27
1997-07-27,1.87,17.52
1997-07-28,1.40,17.47
1997-07-29,1.25,18.56
1997-07-30,2.06,17.87
1997-07-31,1.97,19.81
1997-08-01,2.19,21.63
1997-08-02,2.36,22.45
1997-08-03,2.49,21.69
1997-08-04,1.53,20.39
1997-08-05,4.33,17.41
1997-08-06,4.72,18.58
1997-08-07,2.28,20.84
1997-08-08,3.07,18.48
1997-08-09,5.95,15.38
1997-08-10,5.23,13.98
1997-08-11,2.37,14.40
1997-08-12,1.72,17.61
1997-08-13,1.91,18.19
1997-08-14,2.97,20.29
1997-08-15,3.49,21.17
1997-08-16,2.43,21.10
1997-08-17,2.27,21.25
1997-08-18,2.32,22.16
1997-08-19,2.38,23.05
1997-08-20,2.54,23.16
1997-08-21,2.84,22.37
1997-08-22,2.00,21.52
1997-08-23,1.51,19.05
1997-08-24,2.09,19.38
1997-08-25,1.98,16.57
1997-08-26,1.84,17.64
1997-08-27,1.42,19.79
1997-08-28,2.36,21.84
1997-08-29,2.05,21.58
1997-08-30,2.13,22.88
1997-08-31,1.85,22.17
1997-09-01,1.75,23.13
1997-09-02,1.34,22.94
1997-09-03,2.11,22.46
1997-09-04,1.68,23.33
1997-09-05,4.16,22.23
1997-09-06,1.89,21.74
1997-09-07,3.54,19.91
1997-09-08,2.81,24.51
1997-09-09,3.45,27.10
1997-09-10,2.69,26.69
1997-09-11,3.52,21.12
1997-09-12,5.13,20.10
1997-09-13,4.47,26.48
1997-09-14,3.41,25.91
1997-09-15,3.04,20.83
1997-09-16,3.07,19.45
1997-09-17,1.77,20.45
1997-09-18,3.20,22.38
1997-09-19,4.03,21.83
1997-09-20,4.30,19.57
1997-09-21,2.31,19.66
1997-09-22,,18.70
1997-09-23,2.23,21.52
1997-09-24,1.95,22.96
1997-09-25,3.51,23.55
1997-09-26,5.38,19.82
1997-09-27,5.20,20.53
1997-09-28,2.29,20.34
1997-09-29,3.39,23.74
1997-09-30,3.83,22.98
1997-10-01,3.20,21.66
1997-10-02,4.79,21.20
1997-10-03,6.28,19.54
1997-10-04,4.51,22.37
1997-10-05,3.19,26.68
1997-10-06,3.38,22.73
1997-10-07,5.51,19.44
1997-10-08,6.54,20.30
1997-10-09,3.62,25.09
