data,v_vento,t_med
1997-06-01,0.69,11.56
1997-06-02,0.77,12.73
1997-06-03,0.78,13.21
1997-06-04,0.60,14.22
1997-06-05,1.37,15.45
1997-06-06,1.84,17.12
1997-06-07,1.94,12.43
1997-06-08,1.90,9.84
1997-06-09,3.20,10.16
1997-06-10,0.80,11.57
1997-06-11,3.27,10.56
1997-06-12,1.03,14.48
1997-06-13,1.08,17.64
1997-06-14,1.12,16.70
1997-06-15,0.88,16.80
1997-06-16,1.36,12.55
1997-06-17,0.58,10.87
1997-06-18,0.92,13.46
1997-06-19,2.03,18.57
1997-06-20,1.00,16.30
1997-06-21,0.86,19.17
1997-06-22,1.20,20.58
1997-06-23,1.11,19.27
1997-06-24,0.77,19.18
1997-06-25,1.45,18.59
1997-06-26,0.82,16.37
1997-06-27,1.23,17.21
1997-06-28,0.98,13.33
1997-06-29,0.62,13.82
1997-06-30,0.82,12.67
1997-07-01,0.76,13.41
1997-07-02,0.87,17.93
1997-07-03,1.02,16.38
1997-07-04,1.24,18.59
1997-07-05,1.15,13.34
1997-07-06,0.80,15.84
1997-07-07,1.22,16.69
1997-07-08,1.15,18.84
1997-07-09,0.52,17.97
1997-07-10,0.60,16.95
1997-07-11,0.81,16.83
1997-07-12,0.57,16.82
1997-07-13,0.44,16.92
1997-07-14,0.80,16.91
1997-07-15,0.70,17.10
1997-07-16,0.57,16.52
1997-07-17,1.33,17.94
1997-07-18,1.37,17.80
1997-07-19,0.73,19.08
1997-07-20,0.79,17.86
1997-07-21,1.16,16.54
1997-07-22,0.94,15.22
1997-07-23,1.13,14.56
1997-07-24,1.10,13.92
1997-07-25,1.30,16.77
1997-07-26,0.98,14.84
1997-07-27,0.70,16.61
1997-07-28,0.86,14.07
1997-07-29,0.97,14.60
1997-07-30,0.74,13.97
1997-07-31,0.96,16.40
1997-08-01,0.88,17.17
1997-08-02,0.97,18.10
1997-08-03,0.64,18.43
1997-08-04,1.10,18.38
1997-08-05,0.93,13.86
1997-08-06,0.72,13.25
1997-08-07,0.60,17.87
1997-08-08,1.55,16.63
1997-08-09,1.12,12.48
1997-08-10,1.20,10.77
1997-08-11,1.17,13.74
1997-08-12,0.65,12.79
1997-08-13,1.02,14.51
1997-08-14,1.25,16.84
1997-08-15,1.15,19.42
1997-08-16,1.29,16.55
1997-08-17,0.82,15.97
1997-08-18,0.94,16.45
1997-08-19,0.78,18.06
1997-08-20,0.80,18.27
1997-08-21,1.63,18.55
1997-08-22,1.12,18.21
1997-08-23,1.17,18.55
1997-08-24,1.21,19.73
1997-08-25,0.93,15.18
1997-08-26,0.94,16.35
1997-08-27,0.69,16.62
1997-08-28,0.58,16.89
1997-08-29,0.74,16.06
1997-08-30,0.67,18.67
1997-08-31,0.77,17.93
1997-09-01,0.71,18.56
1997-09-02,0.84,19.58
1997-09-03,0.94,19.24
1997-09-04,0.92,18.17
1997-09-05,1.32,18.53
1997-09-06,1.46,18.38
1997-09-07,0.68,17.02
1997-09-08,0.88,19.38
1997-09-09,1.65,22.12
1997-09-10,1.31,18.73
1997-09-11,1.44,18.04
1997-09-12,1.72,16.44
1997-09-13,1.11,19.98
1997-09-14,1.51,23.05
1997-09-15,1.39,16.80
1997-09-16,1.26,17.88
1997-09-17,0.81,17.18
1997-09-18,2.07,18.46
1997-09-19,1.17,18.12
1997-09-20,1.08,16.95
1997-09-21,1.00,20.35
1997-09-22,1.40,18.47
1997-09-23,1.47,18.83
1997-09-24,0.94,19.84
1997-09-25,1.13,18.55
1997-09-26,1.42,18.02
1997-09-27,1.36,17.93
1997-09-28,0.74,20.87
1997-09-29,1.30,19.90
1997-09-30,1.60,21.18
1997-10-01,0.85,20.49
1997-10-02,2.51,20.54
1997-10-03,1.69,18.12
1997-10-04,1.40,17.48
1997-10-05,1.03,19.62
1997-10-06,1.92,16.96
1997-10-07,1.11,16.39
1997-10-08,1.31,17.10
1997-10-09,1.03,19.96
1997-10-10,1.94,25.85
1997-10-11,1.26,18.57
1997-10-12,0.88,21.20
1997-10-13,1.46,23.19
1997-10-14,1.23,20.39
1997-10-15,1.55,25.49
1997-10-16,1.17,19.30
1997-10-17,1.32,17.85
1997-10-18,1.63,18.28
1997-10-19,1.59,18.86
1997-10-20,1.38,19.41
1997-10-21,0.90,18.45
1997-10-22,0.83,19.02
1997-10-23,1.39,20.16
1997-10-24,0.85,23.02
1997-10-25,0.88,20.63
1997-10-26,1.15,21.10
1997-10-27,1.03,22.43
1997-10-28,1.50,24.37
1997-10-29,1.20,22.95
1997-10-30,1.21,21.79
1997-10-31,1.19,23.18
1997-11-01,1.24,23.67
1997-11-02,0.74,22.74
1997-11-03,1.87,24.44
1997-11-04,1.30,21.47
1997-11-05,0.95,22.55
1997-11-06,0.62,23.98
1997-11-07,1.05,24.61
1997-11-08,1.27,24.99
1997-11-09,1.27,25.54
1997-11-10,1.40,26.21
1997-11-11,1.16,23.98
1997-11-12,1.38,23.21
1997-11-13,1.08,22.17
1997-11-14,1.35,22.02
1997-11-15,0.62,18.49
1997-11-16,0.62,19.35
1997-11-17,0.75,20.02
1997-11-18,0.59,18.84
1997-11-19,0.79,19.85
1997-11-20,1.32,21.58
1997-11-21,0.97,22.14
1997-11-22,1.00,22.64
1997-11-23,1.14,24.65
1997-11-24,1.04,23.73
1997-11-25,0.95,22.23
1997-11-26,1.35,22.60
1997-11-27,0.85,23.78
1997-11-28,1.95,23.35
1997-11-29,1.56,21.75
1997-11-30,1.30,21.36
1997-12-01,1.17,20.17
1997-12-02,1.43,22.60
1997-12-03,1.08,24.80
1997-12-04,0.87,22.52
1997-12-05,1.04,23.37
1997-12-06,1.15,22.12
1997-12-07,1.05,21.96
1997-12-08,0.99,23.85
1997-12-09,0.96,25.47
1997-12-10,1.75,25.02
1997-12-11,1.30,23.18
1997-12-12,1.20,25.10
1997-12-13,1.31,24.70
1997-12-14,1.30,23.05
1997-12-15,1.86,24.17
1997-12-16,1.07,20.90
1997-12-17,1.52,21.25
1997-12-18,1.61,21.66
1997-12-19,1.10,26.00
1997-12-20,1.33,26.92
1997-12-21,1.20,25.34
1997-12-22,1.27,26.19
1997-12-23,1.30,26.15
1997-12-24,1.25,24.10
1997-12-25,1.61,25.05
1997-12-26,1.12,25.33
1997-12-27,1.44,26.63
1997-12-28,1.26,24.29
1997-12-29,1.39,23.89
1997-12-30,0.99,23.86
1997-12-31,1.57,25.00
1998-01-01,1.25,24.47
1998-01-02,1.24,24.81
1998-01-03,1.23,24.98
1998-01-04,1.05,25.62
1998-01-05,0.95,26.99
1998-01-06,1.31,27.38
1998-01-07,1.18,23.76
1998-01-08,1.10,19.03
1998-01-09,1.07,19.95
1998-01-10,0.95,20.91
1998-01-11,1.09,23.14
1998-01-12,1.42,25.44
1998-01-13,1.18,25.13
1998-01-14,1.05,25.43
1998-01-15,1.25,23.52
1998-01-16,1.16,23.90
1998-01-17,1.29,24.94
1998-01-18,0.90,25.50
1998-01-19,1.35,26.57
1998-01-20,1.31,26.86
1998-01-21,1.18,25.80
1998-01-22,1.22,27.18
1998-01-23,0.90,27.43
1998-01-24,1.34,26.59
1998-01-25,1.47,25.72
1998-01-26,1.14,27.25
1998-01-27,1.48,25.93
1998-01-28,1.23,26.70
1998-01-29,1.51,26.38
1998-01-30,1.50,25.65
1998-01-31,1.18,23.72
1998-02-01,1.22,25.50
1998-02-02,1.58,24.45
1998-02-03,1.09,24.60
1998-02-04,1.28,25.22
1998-02-05,1.08,23.16
1998-02-06,0.89,25.48
1998-02-07,0.95,26.08
1998-02-08,1.40,27.02
1998-02-09,1.05,27.03
1998-02-10,0.99,26.15
1998-02-11,1.17,20.76
1998-02-12,0.97,20.00
1998-02-13,0.62,19.92
1998-02-14,0.57,21.17
1998-02-15,1.05,22.52
1998-02-16,1.49,22.90
1998-02-17,1.33,22.79
1998-02-18,0.69,24.09
1998-02-19,1.00,25.10
1998-02-20,0.78,24.33
1998-02-21,0.94,24.46
1998-02-22,0.85,24.25
1998-02-23,1.07,24.97
1998-02-24,0.79,24.49
1998-02-25,1.08,24.28
1998-02-26,1.38,26.03
1998-02-27,1.47,25.18
1998-02-28,0.80,23.17
1998-03-01,0.96,23.72
1998-03-02,0.74,23.35
1998-03-03,1.00,23.48
1998-03-04,0.91,24.94
1998-03-05,1.64,23.30
1998-03-06,1.11,26.48
1998-03-07,1.02,23.60
1998-03-08,0.76,22.93
1998-03-09,0.91,24.22
1998-03-10,0.88,26.41
1998-03-11,1.45,23.36
1998-03-12,0.99,22.12
1998-03-13,0.91,24.03
1998-03-14,0.88,24.17
1998-03-15,1.06,21.82
1998-03-16,0.77,20.23
1998-03-17,0.75,18.69
1998-03-18,0.80,17.75
1998-03-19,1.28,22.86
1998-03-20,0.93,24.28
1998-03-21,1.27,23.42
1998-03-22,1.28,24.71
1998-03-23,0.78,24.32
1998-03-24,0.98,22.84
1998-03-25,1.21,23.48
1998-03-26,1.07,18.70
1998-03-27,1.89,18.76
1998-03-28,1.01,20.10
1998-03-29,1.27,21.85
1998-03-30,1.05,22.17
1998-03-31,1.07,20.68
1998-04-01,1.30,20.65
1998-04-02,1.23,19.72
1998-04-03,1.26,16.80
1998-04-04,1.18,16.81
1998-04-05,0.68,17.34
1998-04-06,1.68,20.59
1998-04-07,1.32,20.49
1998-04-08,0.95,20.38
1998-04-09,0.85,22.13
1998-04-10,0.79,22.25
1998-04-11,0.77,22.26
1998-04-12,0.86,23.81
1998-04-13,1.31,24.07
1998-04-14,0.66,23.99
1998-04-15,0.98,24.36
1998-04-16,0.71,22.49
1998-04-17,0.98,23.00
1998-04-18,2.18,21.65
1998-04-19,1.04,17.02
1998-04-20,0.93,17.35
1998-04-21,0.43,18.51
1998-04-22,0.69,22.00
1998-04-23,1.13,24.28
1998-04-24,1.14,22.22
1998-04-25,0.76,21.87
1998-04-26,1.32,19.85
1998-04-27,1.40,20.43
1998-04-28,1.28,19.87
1998-04-29,1.06,19.78
1998-04-30,1.80,15.19
1998-05-01,1.48,14.37
1998-05-02,0.88,14.88
1998-05-03,0.95,16.61
1998-05-04,1.01,17.88
1998-05-05,1.14,17.83
1998-05-06,0.71,14.71
1998-05-07,1.02,15.42
1998-05-08,1.06,13.25
1998-05-09,0.55,15.94
1998-05-10,0.44,17.16
1998-05-11,0.86,15.90
1998-05-12,0.46,15.90
1998-05-13,0.45,18.69
1998-05-14,0.70,18.20
1998-05-15,1.21,19.65
1998-05-16,1.07,17.79
1998-05-17,0.70,14.02
1998-05-18,0.81,15.97
1998-05-19,0.61,16.85
1998-05-20,0.39,18.08
1998-05-21,0.43,19.62
1998-05-22,0.43,19.43
1998-05-23,0.75,17.97
1998-05-24,0.29,19.57
1998-05-25,0.41,18.16
1998-05-26,1.12,18.28
1998-05-27,1.13,17.99
1998-05-28,0.74,15.21
1998-05-29,0.52,14.55
1998-05-30,1.32,16.31
1998-05-31,0.83,13.68
1998-06-01,0.71,13.22
1998-06-02,0.80,12.66
1998-06-03,0.75,11.85
1998-06-04,0.46,12.80
1998-06-05,0.93,11.24
1998-06-06,0.60,14.14
1998-06-07,0.57,15.32
1998-06-08,0.70,14.87
1998-06-09,0.81,15.14
1998-06-10,0.68,13.42
1998-06-11,0.92,17.02
1998-06-12,1.35,15.15
1998-06-13,0.76,15.14
1998-06-14,1.07,14.70
1998-06-15,0.38,15.87
1998-06-16,1.12,17.33
1998-06-17,1.45,16.57
1998-06-18,1.05,11.42
1998-06-19,1.24,16.13
1998-06-20,0.87,13.36
1998-06-21,0.75,13.13
1998-06-22,0.81,13.87
1998-06-23,0.51,15.16
1998-06-24,1.08,17.26
1998-06-25,0.92,11.56
1998-06-26,0.84,13.72
1998-06-27,0.70,12.15
1998-06-28,0.49,15.04
1998-06-29,0.60,15.45
1998-06-30,0.40,15.96
1998-07-01,0.78,15.57
1998-07-02,0.87,17.33
1998-07-03,0.92,16.38
1998-07-04,0.27,16.31
1998-07-05,0.68,17.31
1998-07-06,0.48,15.02
1998-07-07,0.71,16.15
1998-07-08,0.87,16.21
1998-07-09,1.40,16.05
1998-07-10,0.77,9.55
1998-07-11,1.24,11.20
1998-07-12,0.85,13.74
1998-07-13,1.04,14.70
1998-07-14,0.85,13.63
1998-07-15,0.50,13.44
1998-07-16,1.05,10.77
1998-07-17,0.66,11.38
1998-07-18,0.59,13.52
1998-07-19,1.00,16.10
1998-07-20,0.55,17.37
1998-07-21,0.63,18.01
1998-07-22,0.70,16.75
1998-07-23,0.71,17.37
1998-07-24,0.93,18.71
1998-07-25,1.02,19.15
1998-07-26,0.80,20.00
1998-07-27,0.89,15.46
1998-07-28,0.47,17.07
1998-07-29,0.78,16.63
1998-07-30,2.25,16.32
1998-07-31,1.11,15.29
1998-08-01,1.10,18.38
1998-08-02,0.92,17.35
1998-08-03,0.68,15.34
1998-08-04,0.85,15.72
1998-08-05,0.85,16.48
1998-08-06,0.63,16.46
1998-08-07,0.97,15.41
1998-08-08,0.80,15.20
1998-08-09,0.53,17.23
1998-08-10,0.74,19.85
