data,v_vento,t_med
1999-08-19,4.11,26.87
1999-08-20,5.37,23.17
1999-08-21,4.97,24.48
1999-08-22,3.10,24.38
1999-08-23,3.35,24.50
1999-08-24,4.80,23.77
1999-08-25,4.09,23.88
1999-08-26,2.01,24.07
1999-08-27,3.16,25.62
1999-08-28,2.09,24.18
1999-08-29,2.50,24.34
1999-08-30,5.62,27.40
1999-08-31,6.42,28.90
1999-09-01,4.88,28.07
1999-09-02,3.42,27.33
1999-09-03,3.60,26.99
1999-09-04,4.67,27.02
1999-09-05,3.45,26.02
1999-09-06,5.05,25.50
1999-09-07,5.58,27.71
1999-09-08,5.49,26.20
1999-09-09,2.15,17.62
1999-09-10,3.05,18.47
1999-09-11,5.75,19.16
1999-09-12,3.79,20.63
1999-09-13,6.00,22.84
1999-09-14,6.52,20.13
1999-09-15,2.25,17.77
1999-09-16,3.21,17.20
1999-09-17,3.13,20.65
1999-09-18,4.38,22.50
1999-09-19,3.43,24.96
1999-09-20,4.28,24.06
1999-09-21,2.21,24.79
1999-09-22,2.45,24.45
1999-09-23,5.99,21.28
1999-09-24,7.16,18.39
1999-09-25,6.08,18.30
1999-09-26,3.86,23.16
1999-09-27,2.65,25.47
1999-09-28,4.07,25.88
1999-09-29,2.65,24.92
1999-09-30,3.93,21.89
1999-10-01,4.45,26.71
1999-10-02,4.20,21.66
1999-10-03,4.06,16.15
1999-10-04,2.85,17.38
1999-10-05,5.74,19.69
1999-10-06,5.99,22.67
1999-10-07,5.02,22.84
1999-10-08,2.64,20.34
1999-10-09,2.38,19.60
1999-10-10,4.07,21.89
1999-10-11,5.30,23.13
1999-10-12,4.87,24.28
1999-10-13,3.76,25.63
1999-10-14,4.01,26.43
1999-10-15,4.49,26.75
1999-10-16,3.04,26.73
1999-10-17,2.55,20.95
1999-10-18,2.07,22.57
1999-10-19,3.10,24.32
1999-10-20,3.92,24.13
1999-10-21,3.55,23.92
1999-10-22,1.99,24.94
1999-10-23,4.47,24.40
1999-10-24,4.25,24.59
1999-10-25,4.06,20.21
1999-10-26,4.18,21.80
1999-10-27,5.25,22.33
1999-10-28,3.92,24.43
1999-10-29,3.98,26.91
1999-10-30,5.39,26.87
1999-10-31,7.12,24.99
1999-11-01,7.66,24.25
1999-11-02,5.40,21.79
1999-11-03,2.38,23.15
1999-11-04,4.86,22.93
1999-11-05,5.30,18.12
1999-11-06,1.92,19.85
1999-11-07,2.55,23.40
1999-11-08,2.46,25.83
1999-11-09,3.15,18.94
1999-11-10,3.15,19.12
1999-11-11,5.43,18.95
1999-11-12,2.98,20.26
1999-11-13,2.75,22.20
1999-11-14,2.75,23.50
1999-11-15,6.34,24.67
1999-11-16,5.37,23.83
1999-11-17,5.09,24.09
1999-11-18,2.82,24.63
1999-11-19,2.84,25.95
1999-11-20,3.77,25.99
1999-11-21,2.68,24.13
1999-11-22,3.41,26.93
1999-11-23,4.25,25.36
1999-11-24,3.29,24.07
1999-11-25,3.50,23.24
1999-11-26,2.64,22.91
1999-11-27,3.40,25.74
1999-11-28,2.26,26.21
1999-11-29,4.27,27.22
1999-11-30,4.33,28.57
1999-12-01,5.13,27.86
