data,v_vento,t_med
1997-07-21,1.54,16.50
1997-07-22,1.17,17.23
1997-07-23,1.20,17.96
1997-07-24,0.31,18.21
1997-07-25,1.92,20.08
1997-07-26,3.31,21.52
1997-07-27,1.96,20.13
1997-07-28,2.23,20.58
1997-07-29,3.72,22.12
1997-07-30,3.24,22.98
1997-07-31,3.96,23.30
1997-08-01,2.90,23.49
1997-08-02,2.61,21.16
1997-08-03,2.78,19.82
1997-08-04,7.53,14.99
1997-08-05,1.40,13.24
1997-08-06,1.34,15.62
1997-08-07,3.01,15.08
1997-08-08,3.59,14.28
1997-08-09,1.86,14.44
1997-08-10,0.56,14.89
1997-08-11,0.98,15.21
1997-08-12,0.83,17.65
1997-08-13,2.08,19.86
1997-08-14,2.67,21.98
1997-08-15,4.66,24.60
1997-08-16,4.35,25.33
1997-08-17,4.81,26.40
1997-08-18,4.53,25.80
1997-08-19,4.10,26.08
1997-08-20,3.26,21.17
1997-08-21,2.30,15.24
1997-08-22,2.09,15.78
1997-08-23,2.00,16.60
1997-08-24,1.80,14.47
1997-08-25,1.65,16.15
1997-08-26,1.39,18.59
1997-08-27,1.47,18.49
1997-08-28,0.85,28.18
1997-08-29,1.72,23.31
1997-08-30,1.77,23.38
1997-08-31,1.88,24.17
1997-09-01,2.03,24.03
1997-09-02,2.17,20.65
1997-09-03,2.36,20.38
1997-09-04,2.80,20.29
1997-09-05,2.90,21.30
1997-09-06,1.63,22.65
1997-09-07,3.18,25.07
1997-09-08,3.25,26.30
1997-09-09,2.80,28.38
1997-09-10,3.18,21.52
1997-09-11,3.56,16.92
1997-09-12,2.45,20.67
1997-09-13,3.19,27.56
1997-09-14,3.05,24.05
1997-09-15,3.00,19.60
1997-09-16,1.74,18.39
1997-09-17,1.22,21.33
1997-09-18,1.32,21.20
1997-09-19,2.78,20.06
1997-09-20,2.52,19.62
1997-09-21,1.07,19.45
1997-09-22,1.30,20.08
1997-09-23,2.49,22.22
1997-09-24,2.37,23.45
1997-09-25,2.15,21.38
1997-09-26,1.51,21.65
1997-09-27,2.98,22.88
1997-09-28,3.03,25.67
1997-09-29,2.40,22.65
1997-09-30,2.66,23.42
1997-10-01,4.41,21.59
1997-10-02,3.27,18.49
1997-10-03,2.95,20.78
1997-10-04,6.17,24.92
1997-10-05,4.67,23.67
1997-10-06,3.33,16.63
1997-10-07,2.56,18.94
1997-10-08,3.04,21.92
1997-10-09,4.03,25.22
1997-10-10,3.92,20.05
1997-10-11,3.95,25.13
1997-10-12,2.77,27.83
1997-10-13,3.00,28.70
1997-10-14,3.01,28.15
1997-10-15,3.91,27.57
1997-10-16,1.82,21.06
1997-10-17,3.29,21.54
1997-10-18,1.90,21.24
1997-10-19,1.79,21.95
1997-10-20,2.96,24.00
1997-10-21,2.44,23.11
1997-10-22,1.52,24.35
1997-10-23,3.10,25.44
1997-10-24,2.29,24.62
1997-10-25,2.28,22.28
1997-10-26,2.35,22.81
1997-10-27,4.15,25.27
1997-10-28,4.19,28.55
1997-10-29,3.45,27.27
1997-10-30,2.16,25.86
1997-10-31,2.98,25.03
1997-11-01,1.84,24.17
1997-11-02,2.65,25.80
1997-11-03,1.71,22.93
1997-11-04,2.08,24.88
1997-11-05,2.53,26.99
1997-11-06,3.68,24.22
1997-11-07,1.63,24.20
1997-11-08,2.03,27.56
1997-11-09,2.38,28.24
1997-11-10,2.05,28.98
1997-11-11,2.54,29.15
1997-11-12,4.28,28.08
1997-11-13,2.22,21.51
1997-11-14,3.29,21.64
1997-11-15,2.03,23.29
1997-11-16,2.20,23.22
1997-11-17,,
1997-11-18,2.10,24.00
1997-11-19,1.98,24.05
1997-11-20,3.27,25.08
1997-11-21,1.65,23.29
1997-11-22,2.22,21.53
1997-11-23,3.42,22.67
1997-11-24,2.52,22.42
1997-11-25,2.85,23.29
